Date,StockName,Open,Close,Volume
25/05/2018,GOOG,93.97,95.2899999999999,6233
20/10/2021,GOOG,130.2,131.269999999999,5538
14/02/2021,AMZN,87.83,86.59,2935
26/08/2020,GOOG,77.38,76.3699999999999,3381
01/06/2019,AAPL,111.96,113.32,8499
15/09/2020,GOOG,117.28,114.49,2564
10/08/2019,GOOG,84.49,84,9369
10/01/2019,AAPL,79.57,80.6399999999999,8880
26/02/2022,MSFT,91.2,89.26,9086
11/01/2021,MSFT,141.9,139.01,9333
30/07/2018,AMZN,108.36,106.16,6354
16/01/2022,GOOG,80.43,76.17,4527
21/02/2021,AMZN,63.05,67.27,3529
23/03/2019,AMZN,87.11,90.13,9692
07/08/2019,MSFT,95.79,95.95,5776
28/05/2019,MSFT,36.23,37.8099999999999,2432
17/06/2019,FB,140.32,142.079999999999,4009
09/10/2020,FB,102.74,103.38,2544
30/07/2018,AMZN,62.32,63.12,4208
17/05/2019,AAPL,88.02,83.19,8161
24/01/2020,AMZN,132.85,133.32,8188
24/05/2021,GOOG,118.61,120.36,9618
19/04/2021,AAPL,90.22,92.2,3901
06/05/2020,MSFT,100.46,101.199999999999,6495
13/09/2021,FB,127.31,124.76,8264
23/04/2022,AMZN,87.91,86.77,5958
07/05/2018,GOOG,160.48,159,9982
23/08/2021,MSFT,113.23,109.28,3409
23/12/2019,AAPL,89.77,90.5099999999999,2648
04/12/2021,MSFT,99.4,97.33,3318
22/01/2018,AAPL,134.05,133.63,1927
16/10/2022,AMZN,64.42,62.09,2989
12/11/2018,FB,113.38,115.85,6345
06/12/2021,MSFT,99.05,99.57,4421
26/05/2020,MSFT,66.57,65.05,3837
10/04/2021,AAPL,109.95,106.9,7050
04/05/2021,AMZN,62.71,62.98,8756
30/12/2022,FB,79.22,80.98,5398
01/11/2019,AMZN,100.32,104.11,7255
29/07/2022,AAPL,88.55,84.82,9323
13/07/2018,MSFT,85.61,86.26,7182
13/11/2018,AMZN,114.51,114.09,4626
20/06/2018,AMZN,106.24,103.91,1566
27/05/2021,AMZN,105.15,103.94,5520
20/10/2020,AAPL,73.96,72.9199999999999,6194
17/12/2018,MSFT,130.79,131.81,2885
19/08/2018,AAPL,79.28,78.57,6556
24/10/2021,MSFT,113.29,113.4,9488
01/10/2021,FB,102.85,104.059999999999,8059
24/12/2018,GOOG,100.5,104.54,7445
14/04/2022,AAPL,87.06,87.83,8470
25/11/2018,MSFT,132.77,131.17,3009
22/09/2020,MSFT,116.43,114.5,2287
30/09/2019,FB,95.78,96.9,1132
13/09/2022,AAPL,78.88,80.53,3633
21/11/2021,AAPL,133.59,135.08,6079
25/08/2020,MSFT,105.29,104.94,2659
06/11/2021,MSFT,95.74,94.8699999999999,1642
09/03/2018,AMZN,97.91,97.97,3539
26/01/2018,AMZN,123.56,121.19,9198
07/12/2022,AMZN,107.55,103.41,5449
20/10/2019,MSFT,120.26,119.05,2449
28/10/2019,FB,84.81,83.69,5199
27/03/2019,GOOG,112.39,111.82,1703
20/04/2022,AAPL,97.37,99.47,9148
28/04/2022,FB,125.37,125.11,6529
28/03/2021,AMZN,100.6,101.11,7861
17/11/2020,FB,89.96,90.74,6949
12/09/2021,GOOG,114.79,116.54,9845
31/12/2019,GOOG,77.57,77.5399999999999,4963
07/01/2020,GOOG,89.44,90.92,4910
05/10/2018,AAPL,100.15,98.42,7946
08/10/2021,MSFT,85.18,86.59,9280
24/06/2022,AAPL,139.92,138.16,6164
19/06/2018,FB,81.55,81.02,3511
25/07/2022,AAPL,132.49,132.21,7820
16/09/2022,GOOG,124.35,121.059999999999,7540
21/01/2019,FB,104.46,101.02,6097
05/07/2018,FB,104.72,103.48,1908
15/06/2021,AAPL,145.17,147.429999999999,9806
06/05/2021,AMZN,94.77,94.31,8337
08/03/2021,GOOG,109.64,108.09,7116
17/09/2020,GOOG,97.96,99.58,9080
03/10/2018,MSFT,87.82,87.0099999999999,6910
14/09/2020,GOOG,57,54.27,1410
26/10/2019,AMZN,103.13,100.64,7661
21/06/2021,AAPL,82.55,80.74,2809
15/12/2019,FB,118.41,120.259999999999,3117
03/09/2019,GOOG,104.92,102.56,5655
21/12/2021,FB,69.69,70.38,4289
30/08/2020,AMZN,124.93,125.79,6007
21/09/2020,AMZN,141.31,143.7,1319
25/10/2018,MSFT,104.32,103.309999999999,5013
06/11/2022,AAPL,98.85,102.52,6838
13/04/2020,AMZN,101.54,101.51,5569
12/12/2020,MSFT,135.46,136.63,2614
21/12/2018,GOOG,102.81,102.03,5703
17/11/2018,AMZN,110.1,110.86,7363
11/07/2020,GOOG,117.02,120.57,4982
20/02/2020,MSFT,66.69,67.5099999999999,1656
09/03/2019,MSFT,115.26,116.94,3943
23/03/2020,FB,111.7,111.09,7385
13/10/2021,GOOG,81.39,84.36,9945
13/10/2022,GOOG,108.86,110.08,9021
10/02/2019,FB,90.34,89.67,2615
27/06/2022,FB,90.2,87.85,1137
28/07/2021,FB,105.31,104.88,7528
14/02/2022,AAPL,123.69,124.2,4084
12/11/2020,FB,128.63,126.78,9690
19/05/2020,GOOG,122.94,120.399999999999,1050
18/01/2021,GOOG,106.68,107.9,3924
11/06/2021,AAPL,102.82,106.21,2856
01/11/2019,MSFT,114.14,113.26,1633
12/09/2020,AMZN,107.5,107.18,2830
27/08/2019,AMZN,79.92,81.87,9390
09/04/2019,AAPL,74.02,77.5899999999999,3543
18/01/2019,MSFT,90.57,88.6799999999999,3416
07/07/2019,MSFT,123.72,122.85,7539
13/11/2018,GOOG,86.47,88.32,7960
06/01/2021,MSFT,114.45,114.6,9121
12/05/2022,MSFT,95.3,96.24,3726
15/01/2022,MSFT,104.8,103.25,9154
15/07/2022,MSFT,68.79,68.07,6113
16/09/2018,FB,133.17,134.929999999999,3382
06/08/2018,MSFT,85.72,88.08,9141
16/04/2021,FB,124.74,125.67,5629
26/12/2021,AAPL,99.2,101.38,6040
07/03/2020,AAPL,93.89,91.38,4587
02/10/2018,AAPL,97.63,98.44,1509
11/07/2018,MSFT,116.68,116.7,4981
07/12/2018,FB,97.69,99.05,2481
09/10/2022,GOOG,96.64,99.87,2631
25/12/2022,FB,60.83,64.16,9977
28/10/2020,GOOG,92.34,88.93,9427
12/06/2021,AAPL,113.29,115.54,1754
08/12/2021,FB,100.87,96.09,3275
06/05/2021,MSFT,105.72,107.99,3804
25/05/2021,FB,118.5,120.74,7887
19/07/2021,AAPL,113.59,111.48,5283
18/12/2020,FB,121.56,119.39,9610
10/11/2021,GOOG,97.6,98.25,5123
21/10/2020,GOOG,104.52,104.22,2370
22/09/2018,MSFT,88.38,90.9499999999999,4897
30/05/2020,GOOG,140.48,139.47,3644
18/07/2021,FB,111.49,110.57,1908
09/05/2018,MSFT,136.99,140.81,6420
30/04/2022,AAPL,59.16,58.12,2837
09/08/2020,AMZN,117.15,116.66,5661
22/05/2022,AMZN,77.4,80.83,6517
12/11/2022,FB,95.63,97.75,7885
20/06/2021,FB,101.47,100.69,4581
11/11/2022,MSFT,99.47,98.81,1161
06/09/2019,MSFT,86.96,86.5299999999999,7205
04/09/2020,AAPL,111.47,114.17,4478
25/01/2020,MSFT,138.82,138.859999999999,1515
10/06/2018,GOOG,67.2,69.38,9756
02/11/2022,AMZN,130.3,133.91,8396
27/08/2022,GOOG,145.44,142.579999999999,3477
26/10/2020,FB,84.97,86.5399999999999,9991
06/11/2018,AAPL,109.11,109.7,3993
16/06/2021,MSFT,97.24,97.69,8076
19/05/2018,GOOG,88.96,89.13,9597
24/03/2020,GOOG,107.73,107.75,4982
03/05/2020,FB,80.77,83.9799999999999,7377
08/03/2018,FB,62.88,63.27,9923
27/04/2022,FB,90.86,94.1799999999999,9831
15/02/2021,GOOG,82.1,79.96,7722
28/02/2020,FB,115.76,117.87,8530
21/10/2020,GOOG,97.94,99.8,8947
19/01/2019,AAPL,95.48,96.37,1725
04/11/2019,MSFT,89.89,89.3,4506
21/02/2021,GOOG,122.32,119.089999999999,5304
29/08/2021,AMZN,82.11,80.5,6733
31/07/2021,FB,88.34,87.76,4979
24/02/2021,GOOG,121.77,122.32,6766
23/11/2018,AAPL,75.61,75.57,6656
21/01/2020,AAPL,90.49,91.03,8972
05/11/2020,AAPL,81.43,76.64,2744
28/03/2022,FB,86.72,85.48,9427
26/03/2019,FB,82.56,81.65,7068
03/02/2022,FB,83.44,82.69,5753
17/08/2019,AMZN,114.54,114.8,5199
30/10/2018,GOOG,99.81,102.12,5725
28/08/2018,AAPL,118.97,123.66,1644
16/09/2021,GOOG,103.44,104.69,7963
10/10/2020,FB,112.38,111.289999999999,2473
05/09/2018,FB,114.89,114.1,8155
05/11/2018,AMZN,116.21,111.78,6392
14/01/2019,GOOG,89.26,92.06,6428
19/12/2020,FB,88.5,88.3,7440
11/09/2019,FB,74.21,72.96,4962
24/07/2020,GOOG,112.51,112.2,1262
28/02/2021,GOOG,87.57,91.0399999999999,9855
01/08/2022,FB,111.76,113.45,8005
01/08/2018,AMZN,115.21,112.14,2370
28/05/2018,AMZN,76.09,75.21,3897
22/03/2020,AAPL,105.75,107.1,3658
10/02/2019,MSFT,121.57,123.199999999999,5009
08/11/2020,MSFT,108.23,106.76,8459
28/09/2018,FB,111.72,112,9516
09/07/2021,AAPL,93.63,94.9499999999999,1235
03/01/2018,AAPL,76.99,79.32,8596
26/11/2018,MSFT,100.09,99.26,1183
04/07/2021,FB,104.7,104.58,3703
27/07/2020,MSFT,106.46,103.559999999999,6471
04/05/2018,AAPL,102.34,101.51,2985
30/11/2018,AMZN,112.25,112.75,9104
20/08/2021,AMZN,114.11,111.47,5705
20/11/2020,FB,94.98,94.08,8471
11/07/2018,FB,86.74,86.5399999999999,8745
25/10/2019,AMZN,107.77,106.869999999999,6738
06/12/2022,FB,64.9,60.2,6570
14/07/2018,GOOG,91.41,88.7899999999999,6285
22/07/2020,FB,123.47,120.21,2470
06/09/2019,AMZN,116.98,113.58,3039
17/12/2020,AAPL,85.06,83.04,8811
01/09/2022,AMZN,97.74,97.08,9061
04/10/2020,FB,111.43,113.34,2474
30/09/2019,FB,108.73,109.96,3299
22/08/2021,GOOG,109.91,110.03,2189
14/09/2021,FB,95.41,98.6,7382
24/11/2020,AMZN,110.84,109.56,8774
07/05/2022,AAPL,72.66,73.33,4999
11/10/2018,GOOG,60.82,63.03,3136
18/11/2019,FB,101.19,103.6,6618
26/09/2019,GOOG,86.77,88.74,8261
20/05/2022,MSFT,87.11,88.75,6572
31/03/2022,GOOG,85.31,83.02,2692
19/10/2019,GOOG,84.1,84.9199999999999,6305
11/12/2021,GOOG,114.37,111.69,6170
20/06/2021,MSFT,82.47,84.36,1121
11/03/2021,FB,109.21,108.63,2891
02/04/2022,AAPL,160.56,163.06,4505
22/01/2020,AMZN,99.22,99.13,6133
05/06/2021,GOOG,84.28,88.47,6811
31/01/2021,AMZN,109.9,113.31,9644
28/06/2019,AAPL,67.72,66.1799999999999,1436
01/05/2022,AMZN,131.24,129.1,9968
23/03/2022,FB,70.05,68.5399999999999,8382
07/09/2020,AMZN,77.04,76.03,7800
13/11/2019,GOOG,83.81,85.79,7862
29/06/2018,AMZN,72.98,73.21,9332
04/07/2021,AMZN,101.75,102.81,3700
08/08/2018,AAPL,77.95,80.97,8965
25/09/2020,AMZN,66.58,72.44,2150
11/12/2021,AAPL,102.1,100.44,8654
19/06/2019,AAPL,74.56,76.25,5599
08/03/2020,AAPL,116.86,120.02,4027
21/04/2022,MSFT,84.77,89.41,7450
24/07/2019,AAPL,113.37,114.43,6593
31/10/2018,AMZN,129.58,129.11,9903
16/12/2020,FB,64.13,65.06,1291
30/09/2018,AAPL,79.99,81.3999999999999,9250
17/12/2019,AAPL,85.68,83.43,5068
17/08/2022,AAPL,134.66,136.299999999999,1364
31/07/2021,GOOG,136.16,134.799999999999,2210
16/08/2022,GOOG,113.94,113.38,1438
01/08/2019,AMZN,80.21,80.08,7727
28/09/2018,AAPL,85.48,87.48,8077
02/11/2018,GOOG,106.76,104.14,8590
20/08/2019,FB,92.45,92.75,1527
18/12/2020,AMZN,90.28,92.47,4282
02/05/2018,FB,110.56,113.68,7315
30/01/2020,AMZN,73.44,75.72,2143
05/12/2019,AAPL,70.26,71.66,8405
24/11/2021,AMZN,93.4,92.25,1892
17/09/2018,FB,67.62,67.23,9709
10/05/2018,GOOG,98.06,101.47,2124
09/12/2021,GOOG,106.93,109.08,3404
29/03/2021,AMZN,124.62,129.25,5620
04/03/2020,FB,83.52,84.13,9537
29/03/2020,GOOG,71.37,70.16,7441
13/10/2019,AMZN,107.84,108.97,8993
12/12/2019,MSFT,54.03,51.31,1990
15/02/2019,GOOG,119.51,118.49,8452
21/01/2021,AAPL,123.47,121.74,7738
23/06/2022,AAPL,101.74,100.949999999999,8058
04/10/2021,AAPL,88.79,87.5,3076
12/01/2020,AAPL,95.19,95.1499999999999,9633
06/08/2022,GOOG,117.91,117.55,1702
24/03/2022,MSFT,114,116.45,3535
02/06/2019,FB,101.95,100.81,6255
24/10/2019,GOOG,120.6,120.899999999999,6681
30/10/2020,GOOG,93.42,94.28,7767
05/07/2022,AMZN,130.7,128.959999999999,9041
02/11/2019,GOOG,106.2,107.76,8446
19/09/2022,FB,100.1,99.5,1967
21/04/2022,AAPL,97.92,99.47,7500
23/08/2019,GOOG,94.3,95.6799999999999,3237
04/12/2019,FB,107,107.96,7731
25/12/2018,AMZN,80.75,78.94,6928
10/05/2018,MSFT,71.97,73.49,4434
29/08/2020,GOOG,91.62,95.98,2267
29/09/2020,MSFT,106.58,105,9048
03/01/2019,MSFT,104.19,104.07,5614
06/09/2021,MSFT,96.17,96.19,6072
12/03/2021,AAPL,79.18,77.26,5188
07/06/2021,GOOG,91.2,91.6,4592
01/12/2022,AAPL,97.82,101.089999999999,1205
13/08/2020,AMZN,105.31,104.22,8031
06/05/2019,AMZN,97.83,102.63,6053
05/06/2018,AAPL,96.51,94.86,2561
24/11/2019,MSFT,114.06,109.57,4588
06/01/2018,FB,115.13,112.3,5298
12/01/2022,MSFT,118.59,119.66,2796
25/10/2020,AAPL,83.73,82.98,2668
21/04/2022,FB,120.69,117.87,2094
16/03/2021,MSFT,104.83,104.84,4387
02/05/2018,MSFT,79.57,76.6999999999999,6365
21/06/2018,FB,107.61,106.22,6550
08/11/2021,GOOG,95.97,94.84,5726
14/01/2022,AAPL,97.71,95.3999999999999,1946
30/10/2022,FB,111.13,109.119999999999,2720
17/04/2019,GOOG,112.81,113.71,1787
06/08/2018,GOOG,86.39,86.65,2381
11/09/2022,AAPL,102.43,97.8,9182
07/12/2019,AAPL,97.64,96.34,5154
10/03/2022,GOOG,130.28,130.55,5010
15/05/2021,AMZN,81.7,80,3011
31/07/2022,AMZN,84.98,81.81,1579
08/02/2019,FB,113.75,110.7,6035
24/07/2018,MSFT,110.02,110.49,1715
31/05/2021,AAPL,93.63,92.72,5753
07/06/2020,FB,127.79,125.89,1024
05/06/2021,MSFT,63.77,63.22,8920
03/01/2020,AAPL,107.18,108.17,9708
13/07/2019,GOOG,113.72,113.21,8692
06/05/2022,AMZN,88.59,88.36,4445
12/05/2019,AAPL,85.39,84.84,3891
22/10/2020,MSFT,65.14,61.93,9944
17/05/2020,AMZN,100.22,100.63,5591
24/04/2022,AMZN,85.46,87.4499999999999,5705
18/07/2020,AAPL,69.28,68.2,5332
12/06/2022,AMZN,92.29,91.26,7041
02/11/2019,AMZN,54.83,57.2699999999999,4657
30/04/2021,GOOG,133.35,133.1,8508
22/01/2022,GOOG,81.71,82.24,3353
10/11/2020,AMZN,79.64,80.79,2396
04/02/2021,AAPL,111.03,112.99,7507
19/10/2020,MSFT,119.95,119.78,9280
11/01/2022,FB,82.84,83.8,8200
10/12/2020,AAPL,122.17,121.49,9802
25/07/2020,AMZN,100.32,101.77,3346
08/12/2020,AMZN,139.03,140.36,9331
02/12/2022,GOOG,84.11,82.41,5034
21/10/2022,MSFT,122.26,123.6,8360
16/01/2018,GOOG,106.89,108.52,6932
13/12/2020,FB,86.92,87.06,5972
07/01/2018,MSFT,124.29,123.95,5124
01/01/2022,AMZN,72.22,71.0399999999999,6156
19/06/2019,GOOG,61.98,64.19,8732
09/07/2021,FB,117.31,117.15,5889
22/06/2022,MSFT,67.93,65.42,8523
16/02/2022,GOOG,82.38,80.96,8904
04/04/2021,FB,82.11,82.28,2356
25/07/2022,GOOG,48.39,50.48,5313
01/10/2019,AMZN,105.43,103.85,8824
15/01/2022,FB,53.79,55.04,2446
05/04/2018,MSFT,86,88.65,5439
18/08/2022,MSFT,87.45,86.91,6552
23/10/2021,GOOG,131.84,134.03,4769
21/11/2020,AAPL,96.58,98.58,7633
24/04/2021,FB,116.33,115.23,4488
22/02/2022,AAPL,56.02,55.24,7210
27/03/2020,AMZN,98.07,94.97,7156
31/08/2019,GOOG,93.21,91.63,1154
19/09/2022,AAPL,72.76,74.23,1083
20/08/2019,FB,88.14,87.54,7172
31/05/2019,AMZN,111.24,110.179999999999,3053
24/01/2020,AMZN,110.86,111.96,1964
22/12/2022,FB,132.22,131.08,5842
10/09/2019,AAPL,91.16,93.95,3588
23/12/2022,AAPL,87.85,85.72,7789
31/01/2019,MSFT,101.45,102.74,7475
06/01/2020,GOOG,48.55,48.1999999999999,7673
14/11/2019,AAPL,89.62,90.92,7965
04/09/2022,GOOG,70.71,70.39,4159
27/10/2018,AMZN,87.5,87.53,7234
19/09/2018,AAPL,136.31,138.86,5298
13/09/2020,GOOG,96.45,95.27,9196
23/08/2022,MSFT,82.28,82.72,6114
09/02/2022,GOOG,84.74,83.6199999999999,6014
03/11/2021,GOOG,98.08,96.97,5350
24/04/2022,AAPL,92.79,92.02,2507
30/08/2021,FB,89.69,86.53,4703
14/07/2021,FB,102.36,100.81,9821
25/12/2018,AAPL,99.71,103.24,1171
27/10/2018,FB,94.16,94.4299999999999,6026
03/03/2020,GOOG,71.83,75.3999999999999,5204
14/07/2021,MSFT,91.74,93.41,9642
10/09/2020,MSFT,98.41,99.1499999999999,3089
12/08/2018,FB,112.9,114,1825
06/08/2021,FB,124.85,122.649999999999,7473
01/05/2018,AMZN,115.49,117.369999999999,3330
20/01/2018,AMZN,141.4,141.02,3653
16/09/2022,AMZN,105.66,106.95,3425
18/10/2021,AMZN,74.02,73,7017
20/06/2022,MSFT,69.29,66.34,3659
16/03/2019,AAPL,107.74,109.89,9555
30/09/2018,MSFT,77.22,75.24,7514
20/02/2020,MSFT,70.15,66.27,9409
16/04/2019,FB,93.98,96.12,2015
24/12/2022,AMZN,117.56,117.32,2102
15/07/2022,FB,92.29,89.49,9864
21/05/2022,FB,105.95,108.42,8119
05/04/2018,GOOG,98.06,99.1,5100
29/04/2021,GOOG,119.92,116.68,5134
18/07/2019,AAPL,100.2,100.28,2034
29/03/2019,MSFT,121.84,119.89,3381
07/08/2020,AMZN,83.48,82.71,4273
26/05/2018,GOOG,97.28,93.7,1766
01/08/2018,FB,91.5,89.92,6055
13/10/2021,GOOG,123.07,120.97,5018
12/08/2020,MSFT,148.69,144.44,5484
18/09/2022,AAPL,108.94,107.91,7666
27/08/2022,FB,86.67,87.84,7373
13/01/2019,AMZN,88.71,92.78,2766
21/09/2019,FB,95.36,91.41,5984
03/01/2021,GOOG,74.52,79.0399999999999,7826
18/06/2019,MSFT,90.36,89.42,6302
06/05/2020,AMZN,75.25,74.31,8416
21/05/2019,FB,88.43,90.03,6834
09/12/2021,AMZN,116.38,117.21,4338
22/05/2020,FB,88.11,86.39,9303
07/07/2018,FB,83.51,82.68,5323
21/02/2018,GOOG,119.55,115.64,7589
03/03/2018,AMZN,99.44,97.45,3810
19/12/2022,MSFT,70.99,71.0599999999999,9374
23/10/2022,GOOG,90.05,91.86,9145
22/05/2018,AAPL,83.02,83.83,9633
28/05/2020,MSFT,92.5,92.74,1505
23/12/2018,MSFT,93.85,92.33,6860
27/08/2020,AAPL,99.5,100.07,4449
13/03/2020,AMZN,75.79,78.18,8873
03/01/2022,GOOG,96.52,95.75,9495
08/07/2020,MSFT,120.37,121.62,1912
25/01/2020,MSFT,71.57,73.97,2672
22/09/2020,MSFT,106.59,106.72,7916
17/01/2019,AAPL,87.69,89.6799999999999,1294
31/03/2021,AAPL,116.63,116.08,1375
23/06/2020,GOOG,106.55,104.509999999999,2472
14/07/2019,AMZN,86.2,87.48,5716
19/04/2020,AMZN,101.64,103.46,8244
22/02/2019,GOOG,117.85,116.53,6712
07/12/2020,GOOG,68.74,73.19,3605
19/09/2020,AAPL,114.53,113.65,1803
11/06/2021,AAPL,80.88,80.9499999999999,5163
12/06/2020,AAPL,88.64,91.27,8668
08/03/2022,AMZN,85.35,82.9499999999999,1575
05/06/2020,FB,98.59,94.2,9091
02/09/2021,AAPL,163.84,164.28,4956
02/10/2020,AMZN,64.16,61.26,2373
01/07/2022,GOOG,147.24,146.41,4472
05/07/2021,MSFT,104.67,105.06,1458
28/09/2020,AAPL,76.31,75.63,1650
01/05/2022,GOOG,100.46,100.58,4329
19/06/2020,FB,128.71,127.28,1897
03/05/2019,AMZN,97.37,95.07,6706
01/06/2022,GOOG,97.48,97.63,6105
26/01/2020,MSFT,92.47,93.74,8916
10/09/2021,MSFT,71.37,69.72,6491
22/06/2020,AAPL,103.17,101.68,2791
30/08/2020,FB,103,106.19,7715
19/07/2019,MSFT,97.92,94.25,7208
06/09/2019,GOOG,67.21,68.5899999999999,5557
16/12/2022,AAPL,84.18,83.06,8655
09/03/2018,MSFT,85.69,87.9299999999999,9434
07/10/2022,FB,125.62,126.33,2765
03/07/2020,MSFT,99.76,101.27,8168
21/10/2019,FB,115.56,118.91,3671
15/09/2022,FB,73.81,74.34,6683
03/12/2022,FB,86.58,87.16,5062
16/06/2018,MSFT,121.64,121.27,3847
02/06/2020,FB,98,95.11,5974
11/08/2018,AMZN,91.42,92.08,2775
02/11/2022,AAPL,126.48,125.3,5901
01/01/2018,MSFT,80.07,78.71,9762
02/12/2021,AMZN,118.25,116,1677
07/07/2018,GOOG,90.23,88.19,7924
28/04/2020,GOOG,91.86,93.39,9534
02/08/2020,GOOG,103.58,104.28,6957
01/06/2022,AMZN,94.04,94.96,8642
30/11/2021,MSFT,101.22,101.81,8245
29/02/2020,AAPL,87.66,88.5099999999999,5751
13/09/2020,GOOG,124.04,123.85,5156
14/11/2020,AAPL,108.95,109.82,1915
29/07/2022,FB,142.03,139.69,9988
19/05/2018,AAPL,83.48,84.71,4883
12/03/2021,MSFT,105.97,105.56,2472
30/05/2019,MSFT,124.41,122.789999999999,7968
20/12/2018,GOOG,80.86,81.9,7284
21/03/2018,AMZN,101.21,101.6,6659
25/07/2019,MSFT,123.33,121.81,8362
14/05/2020,AAPL,129.19,132.7,9018
18/08/2018,MSFT,109.1,112.419999999999,3701
01/04/2022,AAPL,121.89,119.2,4961
29/08/2022,GOOG,104.89,109.87,8712
23/08/2020,AMZN,121.14,121.12,7816
03/04/2020,GOOG,135.55,135.31,1741
07/12/2021,FB,77.6,75.7599999999999,6444
03/01/2018,FB,96.73,97.61,3114
20/10/2020,AMZN,123.28,119.14,2299
04/04/2021,GOOG,125.97,125.81,7796
19/04/2018,GOOG,74.03,74.96,4718
30/06/2022,GOOG,101.91,103.119999999999,8378
23/12/2018,MSFT,135.48,135.649999999999,5522
21/05/2022,GOOG,76.04,76.23,4175
02/10/2018,MSFT,78.23,79.38,3149
22/10/2020,MSFT,76.36,74.19,7138
02/01/2022,AAPL,117.38,111.82,4407
12/08/2018,AMZN,110.78,111.11,1365
17/12/2018,FB,99.39,96.71,2220
11/11/2021,FB,91.19,94.22,6692
14/03/2018,AMZN,111.33,113.91,8731
01/01/2022,GOOG,90.75,88.86,9829
16/08/2020,MSFT,87.88,88.1499999999999,6523
26/10/2021,MSFT,107.07,110.639999999999,5162
19/06/2018,FB,119.61,120.32,2463
24/11/2022,GOOG,96.93,97.73,1849
19/07/2021,FB,104.15,101.13,3048
16/05/2019,AAPL,61.55,60.14,6863
06/01/2022,FB,87.11,87.87,7844
11/11/2022,MSFT,83.17,85.21,3647
10/05/2022,GOOG,103.51,105.91,6430
23/08/2018,MSFT,111.68,114.37,2493
16/11/2020,AMZN,102.45,102.39,5218
01/12/2020,AAPL,100.86,101.429999999999,4248
07/01/2021,FB,99.61,97.74,3932
27/04/2022,FB,99.74,104.39,4265
09/10/2021,GOOG,72.54,71.91,6583
06/11/2022,AAPL,99.6,100.14,7021
30/03/2019,FB,87.86,86.58,7108
06/02/2020,AAPL,126.81,126.32,3222
21/07/2018,AMZN,114.79,111.96,8613
17/06/2018,GOOG,99.73,102.94,4941
09/01/2022,AAPL,90.37,88.23,6615
26/11/2019,AAPL,105.38,100.02,7556
30/09/2021,MSFT,112.56,109.05,2707
10/07/2018,GOOG,88.38,88.5,7728
10/02/2019,GOOG,109.43,111.82,4487
25/01/2020,AMZN,89.86,90.08,2337
21/02/2022,AMZN,96.32,97.1199999999999,3324
06/07/2018,AMZN,97.2,97.68,6940
11/07/2020,MSFT,100.89,99.85,1832
21/09/2018,GOOG,104.74,102.949999999999,5668
26/12/2021,MSFT,75.25,76.21,9241
19/05/2022,FB,123.38,121.52,6375
29/04/2020,AAPL,79.58,76.82,6129
26/08/2021,GOOG,75.91,73.56,8886
27/11/2020,GOOG,75.21,72.2899999999999,4230
26/05/2019,FB,104.06,104.67,9163
06/08/2022,AMZN,96.66,95.09,4262
13/08/2019,GOOG,128.23,128.54,5787
05/08/2021,MSFT,90.54,91.04,3745
10/01/2019,MSFT,84.82,85.9499999999999,2483
23/01/2020,GOOG,87.55,90.48,1019
28/08/2018,GOOG,117.6,118.309999999999,6900
24/05/2019,MSFT,96.93,93.28,6616
03/06/2021,GOOG,78.41,81.6,9600
30/03/2021,GOOG,107.67,108.35,2719
13/06/2019,AAPL,73.42,73.44,1441
26/10/2018,AMZN,106.28,104.47,8035
20/08/2021,MSFT,102.51,103.69,6896
14/11/2019,MSFT,82.37,82.44,4100
10/03/2022,FB,100.02,100.89,8104
11/09/2018,FB,70.48,71.35,1254
02/02/2022,AAPL,63.52,59.46,7375
09/08/2022,GOOG,102.09,103.87,2082
22/07/2018,FB,105.91,103.929999999999,5644
26/03/2021,MSFT,122.69,126.3,3726
26/09/2020,AMZN,109.62,111.78,4100
08/09/2018,AAPL,129.63,126.1,9124
15/02/2018,AAPL,131.02,130.43,3690
16/01/2021,GOOG,84.57,81.8,4536
29/07/2020,GOOG,53.79,53.74,4177
07/10/2020,MSFT,100.28,100.18,4978
21/09/2019,FB,132.03,134.18,6071
07/10/2019,FB,112.4,112.37,6003
20/07/2018,AMZN,115.3,116.32,4890
16/04/2022,GOOG,90.73,90.25,7883
06/01/2019,FB,110.71,107.309999999999,7805
10/07/2018,GOOG,105.65,109.27,9827
20/09/2022,AMZN,114.77,115.649999999999,9782
01/07/2018,GOOG,74.59,74.46,3750
05/04/2022,FB,91.66,91.13,3965
11/05/2021,FB,91.73,90.91,3620
28/03/2019,AMZN,96,95.15,6289
19/11/2022,AAPL,103.14,101.14,3260
04/02/2020,AMZN,84.18,83.89,3474
17/05/2022,AMZN,80.18,78.89,8764
26/04/2019,AMZN,114.52,111.6,2318
20/07/2018,AAPL,100.96,102.21,9443
06/02/2019,FB,91.81,93.98,2734
12/05/2020,FB,90.09,87.83,2623
21/09/2020,GOOG,94.53,94.52,8758
28/04/2018,AAPL,118.61,117.32,1370
06/02/2018,FB,94.25,95.31,6340
05/07/2019,AMZN,71.97,70.75,8265
14/09/2020,GOOG,96.89,97.74,4061
09/01/2022,FB,129.53,130.65,4910
26/01/2020,GOOG,106.86,105.36,9912
16/02/2020,AMZN,94.72,93.97,3673
28/09/2022,MSFT,102.94,100.3,1495
11/08/2018,GOOG,125.57,128.59,9939
27/05/2019,MSFT,92.88,92.57,1519
14/12/2021,FB,87.96,89.9499999999999,9847
